start_date,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day
2025-08-29 23:45:00.0000000 +00:00,2025-08-30 00:00:00.0000000 +00:00,PT15M,74,BAISSE,37.63,41.17,N/A,2025-08-30 00:02:38.0000000 +00:00,20250830
2025-08-30 00:00:00.0000000 +00:00,2025-08-30 00:15:00.0000000 +00:00,PT15M,81,BAISSE,24.11,26.39,N/A,2025-08-30 00:17:37.0000000 +00:00,20250830
2025-08-30 00:15:00.0000000 +00:00,2025-08-30 00:30:00.0000000 +00:00,PT15M,173,BAISSE,17.58,19.24,N/A,2025-08-30 00:47:37.0000000 +00:00,20250830
2025-08-30 00:30:00.0000000 +00:00,2025-08-30 00:45:00.0000000 +00:00,PT15M,14,BAISSE,16.14,17.66,N/A,2025-08-30 00:47:37.0000000 +00:00,20250830
2025-08-30 00:45:00.0000000 +00:00,2025-08-30 01:00:00.0000000 +00:00,PT15M,121,BAISSE,14.11,15.43,N/A,2025-08-30 01:02:37.0000000 +00:00,20250830
2025-08-30 01:00:00.0000000 +00:00,2025-08-30 01:15:00.0000000 +00:00,PT15M,-8,HAUSSE,46.22,50.58,N/A,2025-08-30 01:17:37.0000000 +00:00,20250830
2025-08-30 01:15:00.0000000 +00:00,2025-08-30 01:30:00.0000000 +00:00,PT15M,71,BAISSE,13.3,14.56,N/A,2025-08-30 01:32:38.0000000 +00:00,20250830
2025-08-30 01:30:00.0000000 +00:00,2025-08-30 01:45:00.0000000 +00:00,PT15M,19,BAISSE,13.3,14.56,N/A,2025-08-30 01:47:37.0000000 +00:00,20250830
2025-08-30 01:45:00.0000000 +00:00,2025-08-30 02:00:00.0000000 +00:00,PT15M,46,BAISSE,13.3,14.56,N/A,2025-08-30 02:02:39.0000000 +00:00,20250830
2025-08-30 02:00:00.0000000 +00:00,2025-08-30 02:15:00.0000000 +00:00,PT15M,96,BAISSE,13.3,14.56,N/A,2025-08-30 02:17:39.0000000 +00:00,20250830
2025-08-30 02:15:00.0000000 +00:00,2025-08-30 02:30:00.0000000 +00:00,PT15M,22,BAISSE,13.3,14.56,N/A,2025-08-30 02:32:38.0000000 +00:00,20250830
2025-08-30 02:30:00.0000000 +00:00,2025-08-30 02:45:00.0000000 +00:00,PT15M,-5,HAUSSE,44.56,48.76,N/A,2025-08-30 02:47:39.0000000 +00:00,20250830
2025-08-30 02:45:00.0000000 +00:00,2025-08-30 03:00:00.0000000 +00:00,PT15M,-53,HAUSSE,43.81,47.93,N/A,2025-08-30 03:02:51.0000000 +00:00,20250830
2025-08-30 03:00:00.0000000 +00:00,2025-08-30 03:15:00.0000000 +00:00,PT15M,57,BAISSE,13.3,14.56,N/A,2025-08-30 03:17:38.0000000 +00:00,20250830
2025-08-30 03:15:00.0000000 +00:00,2025-08-30 03:30:00.0000000 +00:00,PT15M,100,BAISSE,13.31,14.57,N/A,2025-08-30 03:32:38.0000000 +00:00,20250830
2025-08-30 03:30:00.0000000 +00:00,2025-08-30 03:45:00.0000000 +00:00,PT15M,27,BAISSE,13.3,14.56,N/A,2025-08-30 03:47:37.0000000 +00:00,20250830
2025-08-30 03:45:00.0000000 +00:00,2025-08-30 04:00:00.0000000 +00:00,PT15M,37,BAISSE,13.3,14.56,N/A,2025-08-30 04:02:39.0000000 +00:00,20250830
2025-08-30 04:00:00.0000000 +00:00,2025-08-30 04:15:00.0000000 +00:00,PT15M,-6,HAUSSE,40.47,44.29,N/A,2025-08-30 04:17:39.0000000 +00:00,20250830
2025-08-30 04:15:00.0000000 +00:00,2025-08-30 04:30:00.0000000 +00:00,PT15M,-54,HAUSSE,42.57,46.59,N/A,2025-08-30 04:32:39.0000000 +00:00,20250830
2025-08-30 04:30:00.0000000 +00:00,2025-08-30 04:45:00.0000000 +00:00,PT15M,-81,HAUSSE,81.03,88.67,N/A,2025-08-30 04:47:38.0000000 +00:00,20250830
2025-08-30 04:45:00.0000000 +00:00,2025-08-30 05:00:00.0000000 +00:00,PT15M,-169,HAUSSE,62.77,68.69,N/A,2025-08-30 05:02:40.0000000 +00:00,20250830
2025-08-30 05:00:00.0000000 +00:00,2025-08-30 05:15:00.0000000 +00:00,PT15M,-95,HAUSSE,34.41,37.65,N/A,2025-08-30 05:17:38.0000000 +00:00,20250830
2025-08-30 05:15:00.0000000 +00:00,2025-08-30 05:30:00.0000000 +00:00,PT15M,-68,HAUSSE,40.94,44.8,N/A,2025-08-30 05:32:38.0000000 +00:00,20250830
2025-08-30 05:30:00.0000000 +00:00,2025-08-30 05:45:00.0000000 +00:00,PT15M,-15,HAUSSE,49.46,54.12,N/A,2025-08-30 05:47:39.0000000 +00:00,20250830
2025-08-30 05:45:00.0000000 +00:00,2025-08-30 06:00:00.0000000 +00:00,PT15M,-53,HAUSSE,34.06,37.26,N/A,2025-08-30 06:02:39.0000000 +00:00,20250830
2025-08-30 06:00:00.0000000 +00:00,2025-08-30 06:15:00.0000000 +00:00,PT15M,35,BAISSE,21.3,23.3,N/A,2025-08-30 06:17:39.0000000 +00:00,20250830
2025-08-30 06:15:00.0000000 +00:00,2025-08-30 06:30:00.0000000 +00:00,PT15M,54,BAISSE,33.67,36.85,N/A,2025-08-31 06:27:32.0000000 +00:00,20250830
2025-08-30 06:30:00.0000000 +00:00,2025-08-30 06:45:00.0000000 +00:00,PT15M,58,BAISSE,32.27,35.31,N/A,2025-08-30 06:47:40.0000000 +00:00,20250830
2025-08-30 06:45:00.0000000 +00:00,2025-08-30 07:00:00.0000000 +00:00,PT15M,198,BAISSE,34.94,38.24,N/A,2025-08-30 07:17:39.0000000 +00:00,20250830
2025-08-30 07:00:00.0000000 +00:00,2025-08-30 07:15:00.0000000 +00:00,PT15M,259,BAISSE,-19.41,-17.73,N/A,2025-08-31 06:27:32.0000000 +00:00,20250830
2025-08-30 07:15:00.0000000 +00:00,2025-08-30 07:30:00.0000000 +00:00,PT15M,92,BAISSE,15.48,16.94,N/A,2025-08-31 06:27:32.0000000 +00:00,20250830
2025-08-30 07:30:00.0000000 +00:00,2025-08-30 07:45:00.0000000 +00:00,PT15M,115,BAISSE,8.84,9.68,N/A,2025-08-31 06:27:32.0000000 +00:00,20250830
2025-08-30 07:45:00.0000000 +00:00,2025-08-30 08:00:00.0000000 +00:00,PT15M,392,BAISSE,-6.72,-6.14,N/A,2025-08-30 08:17:40.0000000 +00:00,20250830
2025-08-30 08:00:00.0000000 +00:00,2025-08-30 08:15:00.0000000 +00:00,PT15M,118,BAISSE,-51.02,-46.62,N/A,2025-08-30 08:17:40.0000000 +00:00,20250830
2025-08-30 08:15:00.0000000 +00:00,2025-08-30 08:30:00.0000000 +00:00,PT15M,-71,HAUSSE,22.63,24.77,N/A,2025-08-30 08:32:40.0000000 +00:00,20250830
2025-08-30 08:30:00.0000000 +00:00,2025-08-30 08:45:00.0000000 +00:00,PT15M,7,BAISSE,-48.89,-44.67,N/A,2025-08-30 08:47:40.0000000 +00:00,20250830
2025-08-30 08:45:00.0000000 +00:00,2025-08-30 09:00:00.0000000 +00:00,PT15M,57,BAISSE,-45.89,-41.93,N/A,2025-08-30 11:47:41.0000000 +00:00,20250830
2025-08-30 09:00:00.0000000 +00:00,2025-08-30 09:15:00.0000000 +00:00,PT15M,0,HAUSSE,37.12,40.62,N/A,2025-08-30 09:47:40.0000000 +00:00,20250830
2025-08-30 09:15:00.0000000 +00:00,2025-08-30 09:30:00.0000000 +00:00,PT15M,45,BAISSE,16.43,17.97,N/A,2025-08-30 09:47:40.0000000 +00:00,20250830
2025-08-30 09:30:00.0000000 +00:00,2025-08-30 09:45:00.0000000 +00:00,PT15M,124,BAISSE,16.07,17.59,N/A,2025-08-30 09:47:40.0000000 +00:00,20250830
2025-08-30 09:45:00.0000000 +00:00,2025-08-30 10:00:00.0000000 +00:00,PT15M,132,BAISSE,-2.25,-2.05,N/A,2025-08-30 10:02:43.0000000 +00:00,20250830
2025-08-30 10:00:00.0000000 +00:00,2025-08-30 10:15:00.0000000 +00:00,PT15M,312,BAISSE,-2.7,-2.46,N/A,2025-08-30 10:17:43.0000000 +00:00,20250830
2025-08-30 10:15:00.0000000 +00:00,2025-08-30 10:30:00.0000000 +00:00,PT15M,244,BAISSE,-3.96,-3.62,N/A,2025-08-30 10:32:40.0000000 +00:00,20250830
2025-08-30 10:30:00.0000000 +00:00,2025-08-30 10:45:00.0000000 +00:00,PT15M,232,BAISSE,-13.49,-12.33,N/A,2025-08-30 10:47:42.0000000 +00:00,20250830
2025-08-30 10:45:00.0000000 +00:00,2025-08-30 11:00:00.0000000 +00:00,PT15M,217,BAISSE,-1.93,-1.77,N/A,2025-08-30 11:02:43.0000000 +00:00,20250830
2025-08-30 11:00:00.0000000 +00:00,2025-08-30 11:15:00.0000000 +00:00,PT15M,104,BAISSE,-13.96,-12.76,N/A,2025-08-31 06:37:15.0000000 +00:00,20250830
2025-08-30 11:15:00.0000000 +00:00,2025-08-30 11:30:00.0000000 +00:00,PT15M,72,BAISSE,-7.62,-6.96,N/A,2025-08-30 11:32:42.0000000 +00:00,20250830
2025-08-30 11:30:00.0000000 +00:00,2025-08-30 11:45:00.0000000 +00:00,PT15M,187,BAISSE,1.27,1.39,N/A,2025-08-30 11:47:42.0000000 +00:00,20250830
2025-08-30 11:45:00.0000000 +00:00,2025-08-30 12:00:00.0000000 +00:00,PT15M,267,BAISSE,6.63,7.25,N/A,2025-08-30 12:02:42.0000000 +00:00,20250830
2025-08-30 12:00:00.0000000 +00:00,2025-08-30 12:15:00.0000000 +00:00,PT15M,114,BAISSE,16.04,17.56,N/A,2025-08-30 12:17:40.0000000 +00:00,20250830
2025-08-30 12:15:00.0000000 +00:00,2025-08-30 12:30:00.0000000 +00:00,PT15M,86,BAISSE,20.6,22.54,N/A,2025-08-30 12:32:43.0000000 +00:00,20250830
2025-08-30 12:30:00.0000000 +00:00,2025-08-30 12:45:00.0000000 +00:00,PT15M,146,BAISSE,1.22,1.34,N/A,2025-08-30 12:47:43.0000000 +00:00,20250830
2025-08-30 12:45:00.0000000 +00:00,2025-08-30 13:00:00.0000000 +00:00,PT15M,117,BAISSE,-0.63,-0.57,N/A,2025-08-30 13:17:41.0000000 +00:00,20250830
2025-08-30 13:00:00.0000000 +00:00,2025-08-30 13:15:00.0000000 +00:00,PT15M,-108,HAUSSE,56.89,62.25,N/A,2025-08-31 06:37:16.0000000 +00:00,20250830
2025-08-30 13:15:00.0000000 +00:00,2025-08-30 13:30:00.0000000 +00:00,PT15M,223,BAISSE,-13.34,-12.2,N/A,2025-08-30 13:47:40.0000000 +00:00,20250830
2025-08-30 13:30:00.0000000 +00:00,2025-08-30 13:45:00.0000000 +00:00,PT15M,246,BAISSE,-5.65,-5.17,N/A,2025-08-30 13:47:40.0000000 +00:00,20250830
2025-08-30 13:45:00.0000000 +00:00,2025-08-30 14:00:00.0000000 +00:00,PT15M,271,BAISSE,-5.24,-4.78,N/A,2025-08-30 14:02:41.0000000 +00:00,20250830
2025-08-30 14:00:00.0000000 +00:00,2025-08-30 14:15:00.0000000 +00:00,PT15M,415,BAISSE,-11.72,-10.72,N/A,2025-08-30 14:17:43.0000000 +00:00,20250830
2025-08-30 14:15:00.0000000 +00:00,2025-08-30 14:30:00.0000000 +00:00,PT15M,382,BAISSE,-6.37,-5.83,N/A,2025-08-30 14:32:43.0000000 +00:00,20250830
2025-08-30 14:30:00.0000000 +00:00,2025-08-30 14:45:00.0000000 +00:00,PT15M,446,BAISSE,-2.91,-2.65,N/A,2025-08-30 14:47:42.0000000 +00:00,20250830
2025-08-30 14:45:00.0000000 +00:00,2025-08-30 15:00:00.0000000 +00:00,PT15M,449,BAISSE,-4.64,-4.24,N/A,2025-08-30 15:02:46.0000000 +00:00,20250830
2025-08-30 15:00:00.0000000 +00:00,2025-08-30 15:15:00.0000000 +00:00,PT15M,610,BAISSE,0.61,0.67,N/A,2025-08-30 15:17:43.0000000 +00:00,20250830
2025-08-30 15:15:00.0000000 +00:00,2025-08-30 15:30:00.0000000 +00:00,PT15M,685,BAISSE,-0.89,-0.81,N/A,2025-08-30 15:47:42.0000000 +00:00,20250830
2025-08-30 15:30:00.0000000 +00:00,2025-08-30 15:45:00.0000000 +00:00,PT15M,580,BAISSE,-2.94,-2.68,N/A,2025-08-30 15:47:42.0000000 +00:00,20250830
2025-08-30 15:45:00.0000000 +00:00,2025-08-30 16:00:00.0000000 +00:00,PT15M,421,BAISSE,-3.56,-3.26,N/A,2025-08-30 16:17:43.0000000 +00:00,20250830
2025-08-30 16:00:00.0000000 +00:00,2025-08-30 16:15:00.0000000 +00:00,PT15M,690,BAISSE,1.67,1.83,N/A,2025-08-30 16:17:43.0000000 +00:00,20250830
2025-08-30 16:15:00.0000000 +00:00,2025-08-30 16:30:00.0000000 +00:00,PT15M,480,BAISSE,0.62,0.68,N/A,2025-08-30 16:32:45.0000000 +00:00,20250830
2025-08-30 16:30:00.0000000 +00:00,2025-08-30 16:45:00.0000000 +00:00,PT15M,263,BAISSE,-1.66,-1.52,N/A,2025-08-30 16:47:42.0000000 +00:00,20250830
2025-08-30 16:45:00.0000000 +00:00,2025-08-30 17:00:00.0000000 +00:00,PT15M,62,BAISSE,7.65,8.37,N/A,2025-08-30 17:02:43.0000000 +00:00,20250830
2025-08-30 17:00:00.0000000 +00:00,2025-08-30 17:15:00.0000000 +00:00,PT15M,360,BAISSE,12.86,14.08,N/A,2025-08-30 17:17:44.0000000 +00:00,20250830
2025-08-30 17:15:00.0000000 +00:00,2025-08-30 17:30:00.0000000 +00:00,PT15M,227,BAISSE,12.48,13.66,N/A,2025-08-30 17:32:43.0000000 +00:00,20250830
2025-08-30 17:30:00.0000000 +00:00,2025-08-30 17:45:00.0000000 +00:00,PT15M,269,BAISSE,13.48,14.76,N/A,2025-08-31 06:37:18.0000000 +00:00,20250830
2025-08-30 17:45:00.0000000 +00:00,2025-08-30 18:00:00.0000000 +00:00,PT15M,153,BAISSE,12.92,14.14,N/A,2025-08-30 18:02:44.0000000 +00:00,20250830
2025-08-30 18:00:00.0000000 +00:00,2025-08-30 18:15:00.0000000 +00:00,PT15M,55,BAISSE,13.89,15.19,N/A,2025-08-30 18:17:44.0000000 +00:00,20250830
2025-08-30 18:15:00.0000000 +00:00,2025-08-30 18:30:00.0000000 +00:00,PT15M,222,BAISSE,16.67,18.25,N/A,2025-08-30 18:47:46.0000000 +00:00,20250830
2025-08-30 18:30:00.0000000 +00:00,2025-08-30 18:45:00.0000000 +00:00,PT15M,186,BAISSE,18.61,20.37,N/A,2025-08-30 18:47:46.0000000 +00:00,20250830
2025-08-30 18:45:00.0000000 +00:00,2025-08-30 19:00:00.0000000 +00:00,PT15M,52,BAISSE,19.88,21.76,N/A,2025-08-30 19:02:45.0000000 +00:00,20250830
2025-08-30 19:00:00.0000000 +00:00,2025-08-30 19:15:00.0000000 +00:00,PT15M,-88,HAUSSE,51.63,56.49,N/A,2025-08-30 19:17:47.0000000 +00:00,20250830
2025-08-30 19:15:00.0000000 +00:00,2025-08-30 19:30:00.0000000 +00:00,PT15M,-19,HAUSSE,16.06,17.58,N/A,2025-08-30 19:32:44.0000000 +00:00,20250830
2025-08-30 19:30:00.0000000 +00:00,2025-08-30 19:45:00.0000000 +00:00,PT15M,91,BAISSE,-100.14,-91.52,N/A,2025-08-30 19:47:44.0000000 +00:00,20250830
2025-08-30 19:45:00.0000000 +00:00,2025-08-30 20:00:00.0000000 +00:00,PT15M,333,BAISSE,-179.35,-163.91,N/A,2025-08-30 20:02:45.0000000 +00:00,20250830
2025-08-30 20:00:00.0000000 +00:00,2025-08-30 20:15:00.0000000 +00:00,PT15M,180,BAISSE,-131.76,-120.42,N/A,2025-08-31 06:37:19.0000000 +00:00,20250830
2025-08-30 20:15:00.0000000 +00:00,2025-08-30 20:30:00.0000000 +00:00,PT15M,179,BAISSE,-164.75,-150.57,N/A,2025-08-30 20:47:47.0000000 +00:00,20250830
2025-08-30 20:30:00.0000000 +00:00,2025-08-30 20:45:00.0000000 +00:00,PT15M,-12,HAUSSE,24.01,26.27,N/A,2025-08-31 06:27:36.0000000 +00:00,20250830
2025-08-30 20:45:00.0000000 +00:00,2025-08-30 21:00:00.0000000 +00:00,PT15M,-5,HAUSSE,36.93,40.41,N/A,2025-08-30 21:02:51.0000000 +00:00,20250830
2025-08-30 21:00:00.0000000 +00:00,2025-08-30 21:15:00.0000000 +00:00,PT15M,-210,HAUSSE,54.27,59.39,N/A,2025-08-31 06:37:19.0000000 +00:00,20250830
2025-08-30 21:15:00.0000000 +00:00,2025-08-30 21:30:00.0000000 +00:00,PT15M,71,BAISSE,8.35,9.13,N/A,2025-09-06 06:22:28.0000000 +00:00,20250830
2025-08-30 21:30:00.0000000 +00:00,2025-08-30 21:45:00.0000000 +00:00,PT15M,18,BAISSE,9,9.84,N/A,2025-08-30 21:47:44.0000000 +00:00,20250830
2025-08-30 21:45:00.0000000 +00:00,2025-08-30 22:00:00.0000000 +00:00,PT15M,159,BAISSE,10.72,11.74,N/A,2025-08-30 23:42:45.0000000 +00:00,20250830
2025-08-30 22:00:00.0000000 +00:00,2025-08-30 22:15:00.0000000 +00:00,PT15M,-192,HAUSSE,71.24,77.96,N/A,2025-08-30 22:47:37.0000000 +00:00,20250831
2025-08-30 22:15:00.0000000 +00:00,2025-08-30 22:30:00.0000000 +00:00,PT15M,-62,HAUSSE,30.04,32.88,N/A,2025-08-30 22:47:37.0000000 +00:00,20250831
2025-08-30 22:30:00.0000000 +00:00,2025-08-30 22:45:00.0000000 +00:00,PT15M,3,BAISSE,4.01,4.39,N/A,2025-08-30 22:47:37.0000000 +00:00,20250831
2025-08-30 22:45:00.0000000 +00:00,2025-08-30 23:00:00.0000000 +00:00,PT15M,30,BAISSE,6.13,6.71,N/A,2025-08-30 23:02:39.0000000 +00:00,20250831
2025-08-30 23:00:00.0000000 +00:00,2025-08-30 23:15:00.0000000 +00:00,PT15M,-71,HAUSSE,41.45,45.35,N/A,2025-09-04 08:18:16.0000000 +00:00,20250831
2025-08-30 23:15:00.0000000 +00:00,2025-08-30 23:30:00.0000000 +00:00,PT15M,-96,HAUSSE,41.44,45.34,N/A,2025-08-30 23:32:36.0000000 +00:00,20250831
2025-08-30 23:30:00.0000000 +00:00,2025-08-30 23:45:00.0000000 +00:00,PT15M,-196,HAUSSE,35.76,39.12,N/A,2025-08-30 23:47:37.0000000 +00:00,20250831
2025-08-30 23:45:00.0000000 +00:00,2025-08-31 00:00:00.0000000 +00:00,PT15M,-69,HAUSSE,41.41,45.31,N/A,2025-09-04 08:18:17.0000000 +00:00,20250831
2025-08-31 00:00:00.0000000 +00:00,2025-08-31 00:15:00.0000000 +00:00,PT15M,-189,HAUSSE,33.22,36.36,N/A,2025-08-31 00:17:36.0000000 +00:00,20250831
2025-08-31 00:15:00.0000000 +00:00,2025-08-31 00:30:00.0000000 +00:00,PT15M,-237,HAUSSE,35.18,38.5,N/A,2025-08-31 00:47:37.0000000 +00:00,20250831
2025-08-31 00:30:00.0000000 +00:00,2025-08-31 00:45:00.0000000 +00:00,PT15M,-166,HAUSSE,37.87,41.43,N/A,2025-08-31 00:47:37.0000000 +00:00,20250831
2025-08-31 00:45:00.0000000 +00:00,2025-08-31 01:00:00.0000000 +00:00,PT15M,-78,HAUSSE,41.45,45.35,N/A,2025-08-31 01:02:38.0000000 +00:00,20250831
2025-08-31 01:00:00.0000000 +00:00,2025-08-31 01:15:00.0000000 +00:00,PT15M,-59,HAUSSE,41.45,45.35,N/A,2025-08-31 01:17:38.0000000 +00:00,20250831
2025-08-31 01:15:00.0000000 +00:00,2025-08-31 01:30:00.0000000 +00:00,PT15M,-17,HAUSSE,-10.71,-9.79,N/A,2025-08-31 01:47:36.0000000 +00:00,20250831
2025-08-31 01:30:00.0000000 +00:00,2025-08-31 01:45:00.0000000 +00:00,PT15M,-15,HAUSSE,-10.71,-9.79,N/A,2025-08-31 01:47:37.0000000 +00:00,20250831
2025-08-31 01:45:00.0000000 +00:00,2025-08-31 02:00:00.0000000 +00:00,PT15M,-18,HAUSSE,-10.71,-9.79,N/A,2025-08-31 02:02:38.0000000 +00:00,20250831
2025-08-31 02:00:00.0000000 +00:00,2025-08-31 02:15:00.0000000 +00:00,PT15M,-88,HAUSSE,41.07,44.94,N/A,2025-08-31 02:17:38.0000000 +00:00,20250831
2025-08-31 02:15:00.0000000 +00:00,2025-08-31 02:30:00.0000000 +00:00,PT15M,-189,HAUSSE,19.14,20.94,N/A,2025-09-04 08:18:17.0000000 +00:00,20250831
2025-08-31 02:30:00.0000000 +00:00,2025-08-31 02:45:00.0000000 +00:00,PT15M,-234,HAUSSE,21.2,23.2,N/A,2025-08-31 02:47:38.0000000 +00:00,20250831
2025-08-31 02:45:00.0000000 +00:00,2025-08-31 03:00:00.0000000 +00:00,PT15M,-250,HAUSSE,22.2,24.3,N/A,2025-09-04 08:27:34.0000000 +00:00,20250831
2025-08-31 03:00:00.0000000 +00:00,2025-08-31 03:15:00.0000000 +00:00,PT15M,-142,HAUSSE,26.08,28.54,N/A,2025-09-04 08:27:34.0000000 +00:00,20250831
2025-08-31 03:15:00.0000000 +00:00,2025-08-31 03:30:00.0000000 +00:00,PT15M,-95,HAUSSE,42.69,46.71,N/A,2025-08-31 03:32:38.0000000 +00:00,20250831
2025-08-31 03:30:00.0000000 +00:00,2025-08-31 03:45:00.0000000 +00:00,PT15M,-143,HAUSSE,35.56,38.92,N/A,2025-09-04 08:18:18.0000000 +00:00,20250831
2025-08-31 03:45:00.0000000 +00:00,2025-08-31 04:00:00.0000000 +00:00,PT15M,-247,HAUSSE,33.22,36.36,N/A,2025-08-31 04:02:41.0000000 +00:00,20250831
2025-08-31 04:00:00.0000000 +00:00,2025-08-31 04:15:00.0000000 +00:00,PT15M,-347,HAUSSE,60.37,66.05,N/A,2025-08-31 04:17:39.0000000 +00:00,20250831
2025-08-31 04:15:00.0000000 +00:00,2025-08-31 04:30:00.0000000 +00:00,PT15M,-362,HAUSSE,46.66,51.06,N/A,2025-08-31 04:47:38.0000000 +00:00,20250831
2025-08-31 04:30:00.0000000 +00:00,2025-08-31 04:45:00.0000000 +00:00,PT15M,-412,HAUSSE,31.63,34.61,N/A,2025-08-31 04:47:38.0000000 +00:00,20250831
2025-08-31 04:45:00.0000000 +00:00,2025-08-31 05:00:00.0000000 +00:00,PT15M,-463,HAUSSE,33.75,36.93,N/A,2025-08-31 05:17:37.0000000 +00:00,20250831
2025-08-31 05:00:00.0000000 +00:00,2025-08-31 05:15:00.0000000 +00:00,PT15M,-260,HAUSSE,51.19,56.01,N/A,2025-08-31 05:17:37.0000000 +00:00,20250831
2025-08-31 05:15:00.0000000 +00:00,2025-08-31 05:30:00.0000000 +00:00,PT15M,-212,HAUSSE,55.66,60.9,N/A,2025-08-31 05:32:38.0000000 +00:00,20250831
2025-08-31 05:30:00.0000000 +00:00,2025-08-31 05:45:00.0000000 +00:00,PT15M,-278,HAUSSE,53.17,58.19,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 05:45:00.0000000 +00:00,2025-08-31 06:00:00.0000000 +00:00,PT15M,-212,HAUSSE,56.33,61.63,N/A,2025-09-04 08:18:18.0000000 +00:00,20250831
2025-08-31 06:00:00.0000000 +00:00,2025-08-31 06:15:00.0000000 +00:00,PT15M,-2,HAUSSE,55.19,60.39,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 06:15:00.0000000 +00:00,2025-08-31 06:30:00.0000000 +00:00,PT15M,81,BAISSE,33.82,37,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 06:30:00.0000000 +00:00,2025-08-31 06:45:00.0000000 +00:00,PT15M,209,BAISSE,27.6,30.2,N/A,2025-09-04 08:18:19.0000000 +00:00,20250831
2025-08-31 06:45:00.0000000 +00:00,2025-08-31 07:00:00.0000000 +00:00,PT15M,533,BAISSE,15.22,16.66,N/A,2025-09-04 08:18:19.0000000 +00:00,20250831
2025-08-31 07:00:00.0000000 +00:00,2025-08-31 07:15:00.0000000 +00:00,PT15M,180,BAISSE,-2.75,-2.51,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 07:15:00.0000000 +00:00,2025-08-31 07:30:00.0000000 +00:00,PT15M,290,BAISSE,-4.97,-4.55,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 07:30:00.0000000 +00:00,2025-08-31 07:45:00.0000000 +00:00,PT15M,418,BAISSE,-5.2,-4.76,N/A,2025-09-02 09:15:06.0000000 +00:00,20250831
2025-08-31 07:45:00.0000000 +00:00,2025-08-31 08:00:00.0000000 +00:00,PT15M,599,BAISSE,-10.23,-9.35,N/A,2025-09-02 09:15:07.0000000 +00:00,20250831
2025-08-31 08:00:00.0000000 +00:00,2025-08-31 08:15:00.0000000 +00:00,PT15M,381,BAISSE,-2.73,-2.49,N/A,2025-09-02 09:15:07.0000000 +00:00,20250831
2025-08-31 08:15:00.0000000 +00:00,2025-08-31 08:30:00.0000000 +00:00,PT15M,287,BAISSE,-27.26,-24.92,N/A,2025-08-31 12:47:41.0000000 +00:00,20250831
2025-08-31 08:30:00.0000000 +00:00,2025-08-31 08:45:00.0000000 +00:00,PT15M,210,BAISSE,-30.35,-27.73,N/A,2025-08-31 08:47:41.0000000 +00:00,20250831
2025-08-31 08:45:00.0000000 +00:00,2025-08-31 09:00:00.0000000 +00:00,PT15M,214,BAISSE,-31.39,-28.69,N/A,2025-08-31 09:17:40.0000000 +00:00,20250831
2025-08-31 09:00:00.0000000 +00:00,2025-08-31 09:15:00.0000000 +00:00,PT15M,528,BAISSE,-30.17,-27.57,N/A,2025-09-04 08:18:19.0000000 +00:00,20250831
2025-08-31 09:15:00.0000000 +00:00,2025-08-31 09:30:00.0000000 +00:00,PT15M,503,BAISSE,-24.79,-22.65,N/A,2025-08-31 09:32:39.0000000 +00:00,20250831
2025-08-31 09:30:00.0000000 +00:00,2025-08-31 09:45:00.0000000 +00:00,PT15M,430,BAISSE,-23.18,-21.18,N/A,2025-08-31 09:47:39.0000000 +00:00,20250831
2025-08-31 09:45:00.0000000 +00:00,2025-08-31 10:00:00.0000000 +00:00,PT15M,418,BAISSE,-22.8,-20.84,N/A,2025-08-31 10:02:42.0000000 +00:00,20250831
2025-08-31 10:00:00.0000000 +00:00,2025-08-31 10:15:00.0000000 +00:00,PT15M,389,BAISSE,-24.3,-22.2,N/A,2025-08-31 10:17:41.0000000 +00:00,20250831
2025-08-31 10:15:00.0000000 +00:00,2025-08-31 10:30:00.0000000 +00:00,PT15M,471,BAISSE,-24.07,-21.99,N/A,2025-08-31 10:32:41.0000000 +00:00,20250831
2025-08-31 10:30:00.0000000 +00:00,2025-08-31 10:45:00.0000000 +00:00,PT15M,361,BAISSE,-19.26,-17.6,N/A,2025-08-31 10:47:40.0000000 +00:00,20250831
2025-08-31 10:45:00.0000000 +00:00,2025-08-31 11:00:00.0000000 +00:00,PT15M,393,BAISSE,-19.06,-17.42,N/A,2025-08-31 11:02:40.0000000 +00:00,20250831
2025-08-31 11:00:00.0000000 +00:00,2025-08-31 11:15:00.0000000 +00:00,PT15M,39,BAISSE,-15.42,-14.1,N/A,2025-08-31 11:17:40.0000000 +00:00,20250831
2025-08-31 11:15:00.0000000 +00:00,2025-08-31 11:30:00.0000000 +00:00,PT15M,249,BAISSE,-15.42,-14.1,N/A,2025-08-31 11:32:40.0000000 +00:00,20250831
2025-08-31 11:30:00.0000000 +00:00,2025-08-31 11:45:00.0000000 +00:00,PT15M,385,BAISSE,-15.41,-14.09,N/A,2025-08-31 11:47:41.0000000 +00:00,20250831
