,Long,Short
2025-01-06 18:45:00+01:00,49.7,56.9
2025-01-06 19:00:00+01:00,15.1,17.28
2025-01-06 19:15:00+01:00,17.14,19.62
2025-01-06 19:30:00+01:00,21.38,24.48
2025-01-06 19:45:00+01:00,20.07,22.97
2025-01-06 20:00:00+01:00,104.54,119.7
2025-01-06 20:15:00+01:00,17.51,20.05
2025-01-06 20:30:00+01:00,16.21,18.57
2025-01-06 20:45:00+01:00,2.43,2.79
2025-01-06 21:00:00+01:00,-6.22,-5.44
2025-01-06 21:15:00+01:00,-9.1,-7.94
2025-01-06 21:30:00+01:00,14.78,16.92
2025-01-06 21:45:00+01:00,-97.78,-85.4
2025-01-06 22:00:00+01:00,3.57,4.09
2025-01-06 22:15:00+01:00,7.57,8.67
2025-01-06 22:30:00+01:00,5.73,6.57
2025-01-06 22:45:00+01:00,5.78,6.62
2025-01-06 23:00:00+01:00,103.39,118.39
2025-01-06 23:15:00+01:00,106.69,122.15
2025-01-06 23:30:00+01:00,98.83,113.17
2025-01-06 23:45:00+01:00,-174.83,-152.69
2025-01-07 00:00:00+01:00,2.57,2.95
2025-01-07 00:15:00+01:00,-35.85,-31.31
2025-01-07 00:30:00+01:00,-48.81,-42.63
2025-01-07 00:45:00+01:00,-221.26,-193.24
2025-01-07 01:00:00+01:00,-51.74,-45.18
2025-01-07 01:15:00+01:00,-9.81,-8.57
2025-01-07 01:30:00+01:00,-21.16,-18.48
2025-01-07 01:45:00+01:00,-50.97,-44.51
2025-01-07 02:00:00+01:00,-26.33,-22.99
2025-01-07 02:15:00+01:00,-41.27,-36.05
2025-01-07 02:30:00+01:00,-29.46,-25.72
2025-01-07 02:45:00+01:00,-48.81,-42.63
2025-01-07 03:00:00+01:00,16.15,18.49
2025-01-07 03:15:00+01:00,63.84,73.1
2025-01-07 03:30:00+01:00,97.01,111.07
2025-01-07 03:45:00+01:00,94.69,108.41
2025-01-07 04:00:00+01:00,96.48,110.48
2025-01-07 04:15:00+01:00,98.49,112.77
2025-01-07 04:30:00+01:00,83.93,96.09
2025-01-07 04:45:00+01:00,82.91,94.93
2025-01-07 05:00:00+01:00,58.1,66.52
2025-01-07 05:15:00+01:00,57.27,65.57
2025-01-07 05:30:00+01:00,67.57,77.37
2025-01-07 05:45:00+01:00,114.39,130.97
2025-01-07 06:00:00+01:00,61.86,70.82
2025-01-07 06:15:00+01:00,73.16,83.76
2025-01-07 06:30:00+01:00,95.64,109.5
2025-01-07 06:45:00+01:00,186.67,213.73
2025-01-07 07:00:00+01:00,70.82,81.08
2025-01-07 07:15:00+01:00,93.69,107.27
2025-01-07 07:30:00+01:00,102.36,117.2
2025-01-07 07:45:00+01:00,123.78,141.72
2025-01-07 08:00:00+01:00,82.12,94.02
2025-01-07 08:15:00+01:00,80.74,92.44
2025-01-07 08:30:00+01:00,162.07,185.57
2025-01-07 08:45:00+01:00,81.03,92.77
2025-01-07 09:00:00+01:00,254.77,291.71
2025-01-07 09:15:00+01:00,111.42,127.58
2025-01-07 09:30:00+01:00,106.47,121.91
2025-01-07 09:45:00+01:00,85.48,97.88
2025-01-07 10:00:00+01:00,122.45,140.21
2025-01-07 10:15:00+01:00,25.86,29.62
2025-01-07 10:30:00+01:00,37.21,42.61
2025-01-07 10:45:00+01:00,-56.85,-49.65
2025-01-07 11:00:00+01:00,-135.44,-118.28
2025-01-07 11:15:00+01:00,-24.06,-21.02
2025-01-07 11:30:00+01:00,-235.41,-205.59
2025-01-07 11:45:00+01:00,20.1,23.02
2025-01-07 12:00:00+01:00,29.17,33.39
2025-01-07 12:15:00+01:00,37.28,42.68
2025-01-07 12:30:00+01:00,46.67,53.43
2025-01-07 12:45:00+01:00,38.37,43.93
2025-01-07 13:00:00+01:00,83.18,95.24
2025-01-07 13:15:00+01:00,124.75,142.83
2025-01-07 13:30:00+01:00,123.81,141.77
2025-01-07 13:45:00+01:00,57.33,65.65
2025-01-07 14:00:00+01:00,88.38,101.2
2025-01-07 14:15:00+01:00,57.01,65.27
2025-01-07 14:30:00+01:00,13.34,15.28
2025-01-07 14:45:00+01:00,16.01,18.33
2025-01-07 15:00:00+01:00,26.25,30.05
2025-01-07 15:15:00+01:00,23.79,27.23
2025-01-07 15:30:00+01:00,27.52,31.52
2025-01-07 15:45:00+01:00,27.52,31.52
2025-01-07 16:00:00+01:00,36.92,42.28
2025-01-07 16:15:00+01:00,36.92,42.28
2025-01-07 16:30:00+01:00,36.03,41.25
2025-01-07 16:45:00+01:00,35.81,41.01
2025-01-07 17:00:00+01:00,23.32,26.7
2025-01-07 17:15:00+01:00,23.23,26.59
2025-01-07 17:30:00+01:00,27.71,31.73
2025-01-07 17:45:00+01:00,52.32,59.9
2025-01-07 18:00:00+01:00,10.08,11.54
2025-01-07 18:15:00+01:00,58.19,66.63
2025-01-07 18:30:00+01:00,86.98,99.6
2025-01-07 18:45:00+01:00,84.64,96.92
2025-01-07 19:00:00+01:00,105.88,121.24
2025-01-07 19:15:00+01:00,96.53,110.53
2025-01-07 19:30:00+01:00,93.56,107.12
2025-01-07 19:45:00+01:00,83.89,96.05
2025-01-07 20:00:00+01:00,113.45,129.91
2025-01-07 20:15:00+01:00,112.24,128.52
2025-01-07 20:30:00+01:00,55.22,63.22
2025-01-07 20:45:00+01:00,15.31,17.53
2025-01-07 21:00:00+01:00,108.18,123.86
2025-01-07 21:15:00+01:00,22.31,25.55
2025-01-07 21:30:00+01:00,4.69,5.37
2025-01-07 21:45:00+01:00,39.91,45.69
2025-01-07 22:00:00+01:00,103.09,118.03
2025-01-07 22:15:00+01:00,107.6,123.2
2025-01-07 22:30:00+01:00,69.06,79.08
2025-01-07 22:45:00+01:00,22.33,25.57
2025-01-07 23:00:00+01:00,39.49,45.21
2025-01-07 23:15:00+01:00,-106.75,-93.23
2025-01-07 23:30:00+01:00,47.38,54.26
2025-01-07 23:45:00+01:00,-69.11,-60.35
2025-01-08 00:00:00+01:00,110.69,126.73
2025-01-08 00:15:00+01:00,95.52,109.36
2025-01-08 00:30:00+01:00,24.72,28.3
2025-01-08 00:45:00+01:00,16.34,18.72
2025-01-08 01:00:00+01:00,86.53,99.07
2025-01-08 01:15:00+01:00,50.45,57.77
2025-01-08 01:30:00+01:00,16.72,19.14
2025-01-08 01:45:00+01:00,35.38,40.5
2025-01-08 02:00:00+01:00,292.23,334.61
2025-01-08 02:15:00+01:00,183.24,209.8
2025-01-08 02:30:00+01:00,155.48,178.02
2025-01-08 02:45:00+01:00,38.02,43.54
2025-01-08 03:00:00+01:00,291.1,333.32
2025-01-08 03:15:00+01:00,265.97,304.53
2025-01-08 03:30:00+01:00,225.46,258.16
2025-01-08 03:45:00+01:00,103.02,117.96
2025-01-08 04:00:00+01:00,108.58,124.32
2025-01-08 04:15:00+01:00,130.07,148.93
2025-01-08 04:30:00+01:00,91.2,104.42
2025-01-08 04:45:00+01:00,92.83,106.29
2025-01-08 05:00:00+01:00,125.37,143.55
2025-01-08 05:15:00+01:00,110.3,126.3
2025-01-08 05:30:00+01:00,110.3,126.3
2025-01-08 05:45:00+01:00,98.64,112.94
2025-01-08 06:00:00+01:00,88.84,101.72
2025-01-08 06:15:00+01:00,84.48,96.72
2025-01-08 06:30:00+01:00,106.05,121.43
2025-01-08 06:45:00+01:00,116.6,133.5
2025-01-08 07:00:00+01:00,51.31,58.75
2025-01-08 07:15:00+01:00,81.8,93.66
2025-01-08 07:30:00+01:00,83.37,95.45
2025-01-08 07:45:00+01:00,160.63,183.93
2025-01-08 08:00:00+01:00,88.29,101.09
2025-01-08 08:15:00+01:00,93.28,106.8
2025-01-08 08:30:00+01:00,115.82,132.62
2025-01-08 08:45:00+01:00,112.34,128.64
2025-01-08 09:00:00+01:00,121.3,138.88
2025-01-08 09:15:00+01:00,116.97,133.93
2025-01-08 09:30:00+01:00,117.87,134.97
2025-01-08 09:45:00+01:00,120.02,137.42
2025-01-08 10:00:00+01:00,125.99,144.25
2025-01-08 10:15:00+01:00,125.18,143.34
2025-01-08 10:30:00+01:00,131.75,150.85
2025-01-08 10:45:00+01:00,135.02,154.6
2025-01-08 11:00:00+01:00,128.95,147.65
2025-01-08 11:15:00+01:00,182.82,209.32
2025-01-08 11:30:00+01:00,129.28,148.02
2025-01-08 11:45:00+01:00,146.34,167.56
2025-01-08 12:00:00+01:00,237.26,271.66
2025-01-08 12:15:00+01:00,126.63,144.99
2025-01-08 12:30:00+01:00,131.93,151.07
2025-01-08 12:45:00+01:00,137.86,157.86
2025-01-08 13:00:00+01:00,253.36,290.1
2025-01-08 13:15:00+01:00,136.11,155.85
2025-01-08 13:30:00+01:00,170.11,194.77
2025-01-08 13:45:00+01:00,182.31,208.75
2025-01-08 14:00:00+01:00,326.06,373.34
2025-01-08 14:15:00+01:00,265.49,303.99
2025-01-08 14:30:00+01:00,127.41,145.89
2025-01-08 14:45:00+01:00,129.79,148.61
2025-01-08 15:00:00+01:00,128.74,147.4
2025-01-08 15:15:00+01:00,126.79,145.17
2025-01-08 15:30:00+01:00,129.49,148.27
2025-01-08 15:45:00+01:00,130.71,149.67
2025-01-08 16:00:00+01:00,133.2,152.52
2025-01-08 16:15:00+01:00,133.2,152.52
2025-01-08 16:30:00+01:00,-26.04,-22.74
2025-01-08 16:45:00+01:00,24.93,28.55
2025-01-08 17:00:00+01:00,-180.63,-157.75
2025-01-08 17:15:00+01:00,-79.59,-69.51
2025-01-08 17:30:00+01:00,63.93,73.21
2025-01-08 17:45:00+01:00,62.89,72.01
2025-01-08 18:00:00+01:00,62.64,71.72
2025-01-08 18:15:00+01:00,56.95,65.21
2025-01-08 18:30:00+01:00,68.3,78.2
2025-01-08 18:45:00+01:00,98.18,112.42
2025-01-08 19:00:00+01:00,128.73,147.39
2025-01-08 19:15:00+01:00,112.31,128.59
2025-01-08 19:30:00+01:00,114.55,131.17
2025-01-08 19:45:00+01:00,121.38,138.98
2025-01-08 20:00:00+01:00,132.02,151.16
2025-01-08 20:15:00+01:00,38.73,44.35
2025-01-08 20:30:00+01:00,67.91,77.75
2025-01-08 20:45:00+01:00,-64.79,-56.59
2025-01-08 21:00:00+01:00,124.62,142.68
2025-01-08 21:15:00+01:00,129.14,147.86
2025-01-08 21:30:00+01:00,-119.46,-104.34
2025-01-08 21:45:00+01:00,-34.76,-30.36
2025-01-08 22:00:00+01:00,36.93,42.29
2025-01-08 22:15:00+01:00,-195.55,-170.79
2025-01-08 22:30:00+01:00,78.71,90.13
2025-01-08 22:45:00+01:00,74.19,84.95
2025-01-08 23:00:00+01:00,116.96,133.92
2025-01-08 23:15:00+01:00,115.47,132.21
2025-01-08 23:30:00+01:00,116.79,133.73
2025-01-08 23:45:00+01:00,72.67,83.21
2025-01-09 00:00:00+01:00,102.93,117.85
2025-01-09 00:15:00+01:00,88.81,101.69
2025-01-09 00:30:00+01:00,82.02,93.92
2025-01-09 00:45:00+01:00,75.84,86.84
2025-01-09 01:00:00+01:00,86.67,99.23
2025-01-09 01:15:00+01:00,105.82,121.16
2025-01-09 01:30:00+01:00,98.97,113.33
2025-01-09 01:45:00+01:00,71.55,81.93
2025-01-09 02:00:00+01:00,78.96,90.42
2025-01-09 02:15:00+01:00,20.68,23.68
2025-01-09 02:30:00+01:00,23.03,26.37
2025-01-09 02:45:00+01:00,20.68,23.68
2025-01-09 03:00:00+01:00,21.59,24.71
2025-01-09 03:15:00+01:00,21.59,24.71
2025-01-09 03:30:00+01:00,21.59,24.71
2025-01-09 03:45:00+01:00,21.91,25.09
2025-01-09 04:00:00+01:00,21.12,24.18
2025-01-09 04:15:00+01:00,6.97,7.99
2025-01-09 04:30:00+01:00,22.96,26.28
2025-01-09 04:45:00+01:00,69.77,79.89
2025-01-09 05:00:00+01:00,166.72,190.9
2025-01-09 05:15:00+01:00,235.02,269.1
2025-01-09 05:30:00+01:00,207.96,238.12
2025-01-09 05:45:00+01:00,91.42,104.68
2025-01-09 06:00:00+01:00,306.4,350.82
2025-01-09 06:15:00+01:00,325.09,372.23
2025-01-09 06:30:00+01:00,197.27,225.87
2025-01-09 06:45:00+01:00,206.2,236.1
2025-01-09 07:00:00+01:00,32.58,37.3
2025-01-09 07:15:00+01:00,158.85,181.89
2025-01-09 07:30:00+01:00,58.8,67.32
2025-01-09 07:45:00+01:00,143.92,164.78
2025-01-09 08:00:00+01:00,71.63,82.01
2025-01-09 08:15:00+01:00,24.24,27.76
2025-01-09 08:30:00+01:00,24.27,27.79
2025-01-09 08:45:00+01:00,19.18,21.96
2025-01-09 09:00:00+01:00,74.88,85.74
2025-01-09 09:15:00+01:00,61.63,70.57
2025-01-09 09:30:00+01:00,29.04,33.26
2025-01-09 09:45:00+01:00,102.72,117.62
2025-01-09 10:00:00+01:00,106.68,122.14
2025-01-09 10:15:00+01:00,61.19,70.07
2025-01-09 10:30:00+01:00,9.58,10.96
2025-01-09 10:45:00+01:00,26.0,29.78
2025-01-09 11:00:00+01:00,80.57,92.25
2025-01-09 11:15:00+01:00,17.87,20.47
2025-01-09 11:30:00+01:00,5.62,6.44
2025-01-09 11:45:00+01:00,107.67,123.29
2025-01-09 12:00:00+01:00,120.71,138.21
2025-01-09 12:15:00+01:00,126.02,144.3
2025-01-09 12:30:00+01:00,125.09,143.23
2025-01-09 12:45:00+01:00,85.25,97.61
2025-01-09 13:00:00+01:00,47.78,54.7
2025-01-09 13:15:00+01:00,17.52,20.06
2025-01-09 13:30:00+01:00,-14.28,-12.48
2025-01-09 13:45:00+01:00,12.06,13.8
2025-01-09 14:00:00+01:00,-24.59,-21.47
2025-01-09 14:15:00+01:00,-79.47,-69.41
2025-01-09 14:30:00+01:00,-5.87,-5.13
2025-01-09 14:45:00+01:00,42.55,48.73
2025-01-09 15:00:00+01:00,41.09,47.05
2025-01-09 15:15:00+01:00,25.91,29.67
2025-01-09 15:30:00+01:00,31.99,36.63
2025-01-09 15:45:00+01:00,137.68,157.64
2025-01-09 16:00:00+01:00,19.15,21.93
2025-01-09 16:15:00+01:00,12.94,14.82
2025-01-09 16:30:00+01:00,27.57,31.57
2025-01-09 16:45:00+01:00,297.19,340.29
2025-01-09 17:00:00+01:00,98.22,112.46
2025-01-09 17:15:00+01:00,233.75,267.65
2025-01-09 17:30:00+01:00,133.51,152.87
2025-01-09 17:45:00+01:00,254.42,291.32
2025-01-09 18:00:00+01:00,81.86,93.72
2025-01-09 18:15:00+01:00,130.66,149.6
2025-01-09 18:30:00+01:00,129.09,147.81
2025-01-09 18:45:00+01:00,131.62,150.7
2025-01-09 19:00:00+01:00,118.74,135.96
2025-01-09 19:15:00+01:00,127.4,145.88
2025-01-09 19:30:00+01:00,128.71,147.37
2025-01-09 19:45:00+01:00,94.4,108.08
2025-01-09 20:00:00+01:00,120.21,137.65
2025-01-09 20:15:00+01:00,102.55,117.41
2025-01-09 20:30:00+01:00,72.3,82.78
2025-01-09 20:45:00+01:00,-18.36,-16.04
2025-01-09 21:00:00+01:00,53.05,60.75
2025-01-09 21:15:00+01:00,79.52,91.04
2025-01-09 21:30:00+01:00,73.86,84.58
2025-01-09 21:45:00+01:00,3.45,3.95
2025-01-09 22:00:00+01:00,103.21,118.17
2025-01-09 22:15:00+01:00,96.12,110.06
2025-01-09 22:30:00+01:00,105.29,120.55
2025-01-09 22:45:00+01:00,105.28,120.54
2025-01-09 23:00:00+01:00,85.93,98.39
2025-01-09 23:15:00+01:00,99.99,114.49
2025-01-09 23:30:00+01:00,324.27,371.29
2025-01-09 23:45:00+01:00,105.25,120.51
2025-01-10 00:00:00+01:00,729.51,835.29
2025-01-10 00:15:00+01:00,322.59,369.37
2025-01-10 00:30:00+01:00,104.1,119.2
2025-01-10 00:45:00+01:00,44.77,51.27
2025-01-10 01:00:00+01:00,589.13,674.55
2025-01-10 01:15:00+01:00,76.02,87.04
2025-01-10 01:30:00+01:00,70.3,80.5
2025-01-10 01:45:00+01:00,47.42,54.3
2025-01-10 02:00:00+01:00,129.29,148.03
2025-01-10 02:15:00+01:00,89.24,102.18
2025-01-10 02:30:00+01:00,99.48,113.9
2025-01-10 02:45:00+01:00,103.85,118.91
2025-01-10 03:00:00+01:00,192.4,220.3
2025-01-10 03:15:00+01:00,59.93,68.61
2025-01-10 03:30:00+01:00,43.48,49.78
2025-01-10 03:45:00+01:00,30.92,35.4
2025-01-10 04:00:00+01:00,29.58,33.86
2025-01-10 04:15:00+01:00,38.29,43.85
2025-01-10 04:30:00+01:00,96.42,110.4
2025-01-10 04:45:00+01:00,95.94,109.86
2025-01-10 05:00:00+01:00,41.98,48.06
2025-01-10 05:15:00+01:00,37.94,43.44
2025-01-10 05:30:00+01:00,37.9,43.4
2025-01-10 05:45:00+01:00,46.09,52.77
2025-01-10 06:00:00+01:00,37.55,42.99
2025-01-10 06:15:00+01:00,52.63,60.27
2025-01-10 06:30:00+01:00,91.59,104.87
2025-01-10 06:45:00+01:00,459.23,525.83
2025-01-10 07:00:00+01:00,161.35,184.75
2025-01-10 07:15:00+01:00,152.62,174.74
2025-01-10 07:30:00+01:00,126.16,144.46
2025-01-10 07:45:00+01:00,459.77,526.43
2025-01-10 08:00:00+01:00,125.93,144.19
2025-01-10 08:15:00+01:00,131.12,150.14
2025-01-10 08:30:00+01:00,129.17,147.91
2025-01-10 08:45:00+01:00,129.65,148.45
2025-01-10 09:00:00+01:00,129.0,147.7
2025-01-10 09:15:00+01:00,129.39,148.15
2025-01-10 09:30:00+01:00,154.78,177.22
2025-01-10 09:45:00+01:00,154.78,177.22
2025-01-10 10:00:00+01:00,112.74,129.08
2025-01-10 10:15:00+01:00,113.12,129.52
2025-01-10 10:30:00+01:00,87.5,100.18
2025-01-10 10:45:00+01:00,131.43,150.49
2025-01-10 11:00:00+01:00,116.87,133.81
2025-01-10 11:15:00+01:00,132.31,151.49
2025-01-10 11:30:00+01:00,132.31,151.49
2025-01-10 11:45:00+01:00,132.31,151.49
2025-01-10 12:00:00+01:00,124.64,142.72
2025-01-10 12:15:00+01:00,122.3,140.04
2025-01-10 12:30:00+01:00,100.77,115.39
2025-01-10 12:45:00+01:00,22.15,25.37
2025-01-10 13:00:00+01:00,89.9,102.94
2025-01-10 13:15:00+01:00,117.32,134.34
2025-01-10 13:30:00+01:00,110.73,126.79
2025-01-10 13:45:00+01:00,34.6,39.62
2025-01-10 14:00:00+01:00,87.21,99.85
2025-01-10 14:15:00+01:00,83.18,95.24
2025-01-10 14:30:00+01:00,107.46,123.04
2025-01-10 14:45:00+01:00,96.52,110.52
2025-01-10 15:00:00+01:00,127.55,146.05
2025-01-10 15:15:00+01:00,96.54,110.54
2025-01-10 15:30:00+01:00,130.65,149.59
2025-01-10 15:45:00+01:00,123.07,140.91
2025-01-10 16:00:00+01:00,165.16,189.1
2025-01-10 16:15:00+01:00,121.58,139.22
2025-01-10 16:30:00+01:00,97.17,111.27
2025-01-10 16:45:00+01:00,95.94,109.86
2025-01-10 17:00:00+01:00,21.7,24.84
2025-01-10 17:15:00+01:00,37.46,42.9
2025-01-10 17:30:00+01:00,103.17,118.13
2025-01-10 17:45:00+01:00,102.02,116.82
2025-01-10 18:00:00+01:00,-9.29,-8.11
2025-01-10 18:15:00+01:00,28.59,32.73
2025-01-10 18:30:00+01:00,117.16,134.14
2025-01-10 18:45:00+01:00,165.87,189.93
2025-01-10 19:00:00+01:00,132.67,151.91
2025-01-10 19:15:00+01:00,134.46,153.96
2025-01-10 19:30:00+01:00,130.85,149.83
2025-01-10 19:45:00+01:00,109.52,125.4
2025-01-10 20:00:00+01:00,133.41,152.75
2025-01-10 20:15:00+01:00,126.54,144.88
2025-01-10 20:30:00+01:00,110.08,126.04
2025-01-10 20:45:00+01:00,57.31,65.63
2025-01-10 21:00:00+01:00,113.79,130.29
2025-01-10 21:15:00+01:00,118.21,135.35
2025-01-10 21:30:00+01:00,113.86,130.36
2025-01-10 21:45:00+01:00,21.43,24.53
2025-01-10 22:00:00+01:00,65.76,75.3
2025-01-10 22:15:00+01:00,111.2,127.32
2025-01-10 22:30:00+01:00,84.48,96.72
2025-01-10 22:45:00+01:00,129.77,148.59
2025-01-10 23:00:00+01:00,122.74,140.54
2025-01-10 23:15:00+01:00,70.74,81.0
2025-01-10 23:30:00+01:00,81.52,93.34
2025-01-10 23:45:00+01:00,98.45,112.73
2025-01-11 00:00:00+01:00,86.96,99.56
2025-01-11 00:15:00+01:00,40.03,45.83
2025-01-11 00:30:00+01:00,108.34,124.06
2025-01-11 00:45:00+01:00,100.92,115.56
2025-01-11 01:00:00+01:00,123.91,141.87
2025-01-11 01:15:00+01:00,101.72,116.48
2025-01-11 01:30:00+01:00,105.86,121.22
2025-01-11 01:45:00+01:00,95.09,108.87
2025-01-11 02:00:00+01:00,125.97,144.23
2025-01-11 02:15:00+01:00,125.97,144.23
2025-01-11 02:30:00+01:00,125.97,144.23
2025-01-11 02:45:00+01:00,125.97,144.23
2025-01-11 03:00:00+01:00,612.25,701.03
2025-01-11 03:15:00+01:00,125.97,144.23
2025-01-11 03:30:00+01:00,123.87,141.83
2025-01-11 03:45:00+01:00,80.3,91.94
2025-01-11 04:00:00+01:00,71.52,81.88
2025-01-11 04:15:00+01:00,103.15,118.11
2025-01-11 04:30:00+01:00,88.17,100.95
2025-01-11 04:45:00+01:00,124.89,142.99
2025-01-11 05:00:00+01:00,0.0,0.0
2025-01-11 05:15:00+01:00,126.06,144.34
2025-01-11 05:30:00+01:00,126.06,144.34
2025-01-11 05:45:00+01:00,126.06,144.34
2025-01-11 06:00:00+01:00,105.54,120.84
2025-01-11 06:15:00+01:00,32.76,37.52
2025-01-11 06:30:00+01:00,144.24,165.16
2025-01-11 06:45:00+01:00,105.53,120.83
2025-01-11 07:00:00+01:00,91.07,104.27
2025-01-11 07:15:00+01:00,125.49,143.69
2025-01-11 07:30:00+01:00,126.0,144.26
2025-01-11 07:45:00+01:00,87.41,100.09
2025-01-11 08:00:00+01:00,103.1,118.04
2025-01-11 08:15:00+01:00,105.83,121.17
2025-01-11 08:30:00+01:00,57.45,65.79
2025-01-11 08:45:00+01:00,116.51,133.41
2025-01-11 09:00:00+01:00,82.6,94.58
2025-01-11 09:15:00+01:00,82.12,94.02
2025-01-11 09:30:00+01:00,461.59,528.53
2025-01-11 09:45:00+01:00,82.12,94.02
2025-01-11 10:00:00+01:00,113.35,129.79
2025-01-11 10:15:00+01:00,121.64,139.28
2025-01-11 10:30:00+01:00,123.65,141.59
2025-01-11 10:45:00+01:00,119.79,137.17
2025-01-11 11:00:00+01:00,134.25,153.71
2025-01-11 11:15:00+01:00,135.61,155.27
2025-01-11 11:30:00+01:00,136.64,156.46
2025-01-11 11:45:00+01:00,136.61,156.41
2025-01-11 12:00:00+01:00,115.05,131.73
2025-01-11 12:15:00+01:00,113.03,129.41
2025-01-11 12:30:00+01:00,121.21,138.79
2025-01-11 12:45:00+01:00,131.08,150.08
2025-01-11 13:00:00+01:00,707.61,810.21
2025-01-11 13:15:00+01:00,253.72,290.5
2025-01-11 13:30:00+01:00,80.35,92.01
2025-01-11 13:45:00+01:00,68.36,78.28
2025-01-11 14:00:00+01:00,84.84,97.14
2025-01-11 14:15:00+01:00,77.7,88.96
2025-01-11 14:30:00+01:00,49.85,57.07
2025-01-11 14:45:00+01:00,47.5,54.38
2025-01-11 15:00:00+01:00,70.41,80.63
2025-01-11 15:15:00+01:00,70.04,80.2
2025-01-11 15:30:00+01:00,73.85,84.55
2025-01-11 15:45:00+01:00,72.79,83.35
2025-01-11 16:00:00+01:00,80.41,92.07
2025-01-11 16:15:00+01:00,80.22,91.86
2025-01-11 16:30:00+01:00,72.77,83.33
2025-01-11 16:45:00+01:00,71.22,81.54
2025-01-11 17:00:00+01:00,79.26,90.76
2025-01-11 17:15:00+01:00,94.44,108.14
2025-01-11 17:30:00+01:00,120.85,138.37
2025-01-11 17:45:00+01:00,153.79,176.09
2025-01-11 18:00:00+01:00,110.59,126.63
2025-01-11 18:15:00+01:00,115.9,132.7
2025-01-11 18:30:00+01:00,124.34,142.36
2025-01-11 18:45:00+01:00,123.53,141.45
2025-01-11 19:00:00+01:00,115.93,132.75
2025-01-11 19:15:00+01:00,115.05,131.73
2025-01-11 19:30:00+01:00,111.15,127.27
2025-01-11 19:45:00+01:00,119.07,136.33
2025-01-11 20:00:00+01:00,119.06,136.32
2025-01-11 20:15:00+01:00,117.45,134.49
2025-01-11 20:30:00+01:00,114.17,130.73
2025-01-11 20:45:00+01:00,118.13,135.25
2025-01-11 21:00:00+01:00,118.23,135.37
2025-01-11 21:15:00+01:00,112.87,129.23
2025-01-11 21:30:00+01:00,112.0,128.24
2025-01-11 21:45:00+01:00,119.06,136.32
2025-01-11 22:00:00+01:00,116.71,133.63
2025-01-11 22:15:00+01:00,119.63,136.97
2025-01-11 22:30:00+01:00,151.56,173.54
2025-01-11 22:45:00+01:00,115.67,132.45
2025-01-11 23:00:00+01:00,116.19,133.03
2025-01-11 23:15:00+01:00,72.06,82.5
2025-01-11 23:30:00+01:00,120.98,138.52
2025-01-11 23:45:00+01:00,44.21,50.61
2025-01-12 00:00:00+01:00,418.2,478.84
2025-01-12 00:15:00+01:00,139.64,159.88
2025-01-12 00:30:00+01:00,168.75,193.21
2025-01-12 00:45:00+01:00,96.47,110.45
2025-01-12 01:00:00+01:00,795.51,910.85
2025-01-12 01:15:00+01:00,126.17,144.47
2025-01-12 01:30:00+01:00,119.59,136.93
2025-01-12 01:45:00+01:00,119.3,136.6
2025-01-12 02:00:00+01:00,103.41,118.41
2025-01-12 02:15:00+01:00,71.28,81.62
2025-01-12 02:30:00+01:00,104.75,119.93
2025-01-12 02:45:00+01:00,58.47,66.95
2025-01-12 03:00:00+01:00,239.97,274.77
2025-01-12 03:15:00+01:00,102.07,116.87
2025-01-12 03:30:00+01:00,105.67,120.99
2025-01-12 03:45:00+01:00,103.37,118.35
2025-01-12 04:00:00+01:00,193.83,221.93
2025-01-12 04:15:00+01:00,103.89,118.95
2025-01-12 04:30:00+01:00,104.55,119.71
2025-01-12 04:45:00+01:00,91.94,105.28
2025-01-12 05:00:00+01:00,97.03,111.09
2025-01-12 05:15:00+01:00,105.83,121.17
2025-01-12 05:30:00+01:00,100.34,114.88
2025-01-12 05:45:00+01:00,102.0,116.8
2025-01-12 06:00:00+01:00,46.79,53.57
2025-01-12 06:15:00+01:00,54.88,62.84
2025-01-12 06:30:00+01:00,67.67,77.49
2025-01-12 06:45:00+01:00,112.24,128.52
2025-01-12 07:00:00+01:00,73.28,83.9
2025-01-12 07:15:00+01:00,71.36,81.7
2025-01-12 07:30:00+01:00,61.4,70.3
2025-01-12 07:45:00+01:00,60.62,69.42
2025-01-12 08:00:00+01:00,52.94,60.62
2025-01-12 08:15:00+01:00,47.55,54.45
2025-01-12 08:30:00+01:00,107.99,123.65
2025-01-12 08:45:00+01:00,582.39,666.83
2025-01-12 09:00:00+01:00,470.46,538.68
2025-01-12 09:15:00+01:00,539.42,617.64
2025-01-12 09:30:00+01:00,152.2,174.26
2025-01-12 09:45:00+01:00,119.0,136.26
2025-01-12 10:00:00+01:00,116.08,132.92
2025-01-12 10:15:00+01:00,112.96,129.34
2025-01-12 10:30:00+01:00,117.69,134.75
2025-01-12 10:45:00+01:00,118.19,135.33
2025-01-12 11:00:00+01:00,118.46,135.64
2025-01-12 11:15:00+01:00,92.49,105.91
2025-01-12 11:30:00+01:00,69.62,79.72
2025-01-12 11:45:00+01:00,56.28,64.44
2025-01-12 12:00:00+01:00,49.89,57.13
2025-01-12 12:15:00+01:00,103.87,118.93
2025-01-12 12:30:00+01:00,99.06,113.42
2025-01-12 12:45:00+01:00,53.1,60.8
2025-01-12 13:00:00+01:00,106.0,121.36
2025-01-12 13:15:00+01:00,38.31,43.87
2025-01-12 13:30:00+01:00,38.43,44.01
2025-01-12 13:45:00+01:00,29.74,34.06
